sa2_maincode_2016,tot_p_p,age_20_24_yr_p,age_25_34_yr_p,age_35_44_yr_p,age_45_54_yr_p,age_55_64_yr_p,age_65_74_yr_p,age_75_84_yr_p,age_85ov_p,indigenous_p_tot_p,birthplace_australia_p,lang_spoken_home_eng_only_p,high_yr_schl_comp_yr_12_eq_p,age_20_24_percent,age_25_34_percent,age_35_44_percent,age_45_54_percent,age_55_64_percent,age_65_74_percent,age_75_84_percent,age_85ov_percent,indigenous_percent,birthplace_australia_percent,lang_eng_only_percent,high_yr_12_comp_percent
126011495,27095,2209,3964,3759,3616,3283,1936,1180,583,50,12172,11774,17444,0.081527957187673,0.14630005536076768,0.13873408377929508,0.13345635726148736,0.12116626683890017,0.07145229747185827,0.04355047056652519,0.02151688503413914,0.0018453589223103894,0.4492341760472412,0.43454511902565046,0.6438088208156486
126011496,20493,1330,1759,2724,3036,2599,1951,1155,565,55,12912,13702,12127,0.06490020982774607,0.08583418728346265,0.13292343727126335,0.14814814814814814,0.12682379349046016,0.09520324013077636,0.05636070853462158,0.027570389889230468,0.0026838432635534087,0.6300688039818475,0.6686185526765237,0.5917630410384034
126021497,25047,2142,3908,3231,3363,3132,2021,1122,508,52,10872,9627,15700,0.0855192238591448,0.15602666986066197,0.12899748472871003,0.134267576955324,0.12504491555874955,0.08068830598474867,0.04479578392621871,0.020281870084241625,0.002076096937757017,0.43406395975565937,0.3843574080728231,0.6268215754381762
126021498,14414,777,1888,2271,2099,1624,1291,764,398,78,9366,9960,7957,0.053905924795337866,0.13098376578326626,0.15755515471069792,0.1456223116414597,0.11266823921187734,0.0895657000138754,0.05300402386568614,0.02761204384626058,0.005411405577910365,0.6497849313167754,0.6909948661024005,0.5520327459414458
126021499,10345,495,789,1188,1452,1175,1014,585,645,66,7135,7916,5483,0.047849202513291444,0.07626872885451909,0.11483808603189948,0.14035766070565492,0.11358144030932818,0.09801836636056066,0.05654905751570807,0.06234896085065249,0.006379893668438859,0.6897051715804736,0.7652005799903335,0.5300144997583374
126021500,21724,2986,5072,3054,1967,1795,1297,937,746,73,8199,8457,14487,0.13745166635978642,0.23347449825078254,0.140581844964095,0.09054501933345609,0.08262750874608728,0.059703553673356655,0.04313201988584055,0.03433990057079728,0.003360338795801878,0.3774166820106794,0.38929294789173263,0.6668661388326275
126021501,12310,765,1341,1792,1803,1560,938,760,390,48,7316,7436,6648,0.062144597887896016,0.10893582453290009,0.1455727051177904,0.14646628757108043,0.12672623883021933,0.07619821283509343,0.06173842404549147,0.03168155970755483,0.0038992688870836717,0.5943135662063364,0.6040617384240455,0.5400487408610886
126021503,19375,1306,4704,3245,2178,1906,1220,643,259,79,8369,8075,12224,0.06740645161290322,0.24278709677419355,0.16748387096774195,0.11241290322580645,0.0983741935483871,0.06296774193548386,0.03318709677419355,0.013367741935483872,0.004077419354838709,0.4319483870967742,0.4167741935483871,0.630916129032258
126021590,4141,277,338,481,716,555,353,195,99,8,2808,2761,2195,0.06689205505916446,0.08162279642598406,0.11615551799082348,0.17290509538758753,0.1340255976817194,0.08524510987684135,0.04709007486114465,0.023907268775658054,0.001931900507123883,0.678097078000483,0.6667471625211302,0.5300652016421155
126021591,27175,1949,5094,4131,3405,2659,1919,1300,732,108,13382,12976,15220,0.07172033118675253,0.18745170193192273,0.15201471941122355,0.12529898804047837,0.09784728610855566,0.0706163753449862,0.04783808647654094,0.026936522539098437,0.003974241030358786,0.4924379024839006,0.4774977000919963,0.5600735970561177
127011504,17341,1300,2172,2047,2169,1945,1082,854,192,742,9422,7151,4642,0.07496684158929705,0.1252522922553486,0.11804394210253158,0.12507929185168098,0.11216192837783288,0.06239547892278415,0.0492474482440459,0.011072025834726948,0.04278876650712185,0.5433366011187359,0.41237529554235625,0.26768929127501295
127011505,8911,671,968,1082,1211,1083,905,444,220,154,5717,4992,2436,0.07530019077544607,0.10862978341375827,0.12142296038603972,0.1358994501178319,0.12153518123667377,0.10155986982381326,0.049826057681517225,0.024688587139490518,0.01728201099764336,0.6415666030748514,0.5602064863651667,0.27336999214454044
127011506,17891,1141,3592,2643,1910,1601,1150,508,122,294,12173,11891,6562,0.06377508244368676,0.20077133754401655,0.14772790788664691,0.10675758761388407,0.08948633391090492,0.06427812866804539,0.02839416466379744,0.006819071041305684,0.016432843329048125,0.6803979654574926,0.6646358504275893,0.36677659158235987
127011592,60,5,3,9,6,10,9,0,3,0,36,38,16,0.08333333333333333,0.05,0.15,0.1,0.16666666666666666,0.15,0.0,0.05,0.0,0.6,0.6333333333333333,0.26666666666666666
127011593,7017,579,838,918,1164,864,401,150,31,14,3748,2746,3239,0.08251389482684908,0.11942425537979193,0.1308251389482685,0.1658828559213339,0.12312954253954682,0.05714692888698874,0.021376656690893545,0.004417842382784666,0.0019951546244833976,0.5341313951831267,0.3913353284879578,0.4615932734786946
127011594,12516,1024,1676,1609,1812,1545,726,284,104,117,5653,3510,5278,0.08181527644614893,0.1339085969958453,0.12855544902524768,0.14477468839884947,0.12344199424736338,0.05800575263662512,0.022690955576861616,0.008309364014062001,0.009348034515819751,0.4516618728028124,0.28044103547459254,0.4217002237136465
127011595,12298,976,1754,1738,1818,1282,602,248,61,138,6100,4198,5468,0.07936249796714913,0.1426248170434217,0.1413237924865832,0.14782891527077574,0.10424459261668564,0.04895104895104895,0.02016588063099691,0.0049601561229468205,0.011221336802732152,0.49601561229468205,0.34135631810050415,0.4446251422995609
127011596,11591,733,1693,1944,1594,985,512,166,42,151,6128,4628,5040,0.0632387196963161,0.14606159951686654,0.16771633163661462,0.13752049003537228,0.0849797256492106,0.04417220257096023,0.014321456302303512,0.003623500992149081,0.01302734880510741,0.5286860495211803,0.39927529980157017,0.43482011905788975
127011597,15186,996,2349,2599,2000,1171,593,222,49,116,8657,6863,6682,0.06558672461477677,0.1546819438956934,0.17114447517450282,0.13170025023047544,0.07711049650994337,0.03904912419333597,0.014618727775582773,0.003226656130646648,0.007638614513367575,0.570064533122613,0.45192940866587644,0.44001053602001844
127021509,15979,1310,2146,1974,2244,2156,1130,475,212,143,6908,3856,6582,0.081982602165342,0.13430127041742287,0.12353714249953063,0.14043432004505915,0.134927091807998,0.07071781713498967,0.029726516052318668,0.013267413480192752,0.008949245885224357,0.43231741660929973,0.24131672820577008,0.41191563927655045
127021510,18834,1445,2362,2250,2588,2771,1603,811,295,138,9282,6964,7704,0.07672294786025273,0.12541148985876607,0.11946479770627588,0.1374110650950409,0.14712753530848466,0.08511203143251567,0.04306042263990655,0.015663162365933948,0.007327174259318254,0.49283211213762346,0.3697568227673357,0.4090474673462886
127021511,24708,1946,3600,3088,3553,3057,1696,1017,573,68,7720,3640,9683,0.07875991581673952,0.14570179698882954,0.1249797636393071,0.1437995790836976,0.12372510927634774,0.06864173547029302,0.04116075764934434,0.023190869354055368,0.002752145054233447,0.3124494090982678,0.14732070584426096,0.39189736117856566
127021512,17193,1378,2192,2189,2345,1968,1193,818,251,261,8016,5027,6370,0.08014889780724714,0.12749374745535974,0.127319257837492,0.1363927179666143,0.11446518932123538,0.06938870470540336,0.047577502471936255,0.014598964694933984,0.015180596754493108,0.4662362589425929,0.2923864363403711,0.3704996219391613
127021513,20821,1748,2859,2662,2942,2511,1358,784,418,142,7811,3807,8261,0.08395370059074972,0.13731328946736468,0.12785168819941406,0.14129964939244033,0.12059939484174631,0.06522261178617741,0.03765429134047356,0.020075884923874934,0.006820037462177609,0.37515008885260076,0.18284424379232506,0.39676288362710727
127021514,9772,853,1321,1106,1481,1382,713,304,101,39,4547,2931,4160,0.08729021694637741,0.13518215309046255,0.11318051575931232,0.15155546459271388,0.14142447810069586,0.0729635693819075,0.031109291854277528,0.010335652885796152,0.003990994678673762,0.465309046254605,0.29993860008186657,0.42570609905853457
127021515,17700,1289,2759,2390,2394,2046,1251,792,293,81,5172,3061,6917,0.07282485875706214,0.15587570621468927,0.13502824858757062,0.1352542372881356,0.11559322033898305,0.07067796610169491,0.04474576271186441,0.01655367231638418,0.004576271186440678,0.2922033898305085,0.17293785310734464,0.3907909604519774
127021516,19091,1437,2545,2443,2588,2129,1502,865,279,119,7369,4510,7135,0.07527107013776124,0.13330888900529045,0.12796605730448904,0.13556125923209889,0.11151851657849249,0.07867581582944844,0.04530930805091404,0.014614216122780369,0.006233303650934996,0.3859934000314284,0.23623697030014143,0.37373631554135456
127021517,8332,589,1023,986,1112,1167,781,372,109,69,3509,2011,3409,0.07069131060969755,0.1227796447431589,0.11833893422947672,0.13346135381661065,0.14006240998559769,0.09373499759961594,0.04464714354296687,0.013082093134901584,0.008281325012001921,0.42114738358137305,0.24135861737878062,0.4091454632741239
127021518,4422,346,470,537,631,539,431,281,103,49,2781,2357,1391,0.07824513794663049,0.10628674807779286,0.12143826322930801,0.14269561284486657,0.12189054726368159,0.09746720940750792,0.06354590682948892,0.023292627770239712,0.011080958842152872,0.6289009497964722,0.5330167345092718,0.3145635459068295
127021519,18044,1253,2358,2290,2236,2265,1651,1032,322,200,8278,6373,6569,0.06944136555087564,0.13068055863444913,0.1269119929062292,0.1239193083573487,0.125526490800266,0.0914985590778098,0.05719352693416094,0.017845267124806028,0.01108401684770561,0.4587674573265351,0.3531921968521392,0.36405453336289073
127021520,10864,774,1469,1230,1386,1571,1090,531,233,76,4320,2354,4529,0.07124447717231222,0.13521723122238585,0.1132179675994109,0.12757731958762886,0.14460603829160532,0.10033136966126657,0.04887702503681885,0.02144698085419735,0.006995581737849779,0.39764359351988215,0.21667893961708395,0.4168814432989691
127021521,35,0,3,8,11,3,5,4,0,0,9,9,16,0.0,0.08571428571428572,0.22857142857142856,0.3142857142857143,0.08571428571428572,0.14285714285714285,0.11428571428571428,0.0,0.0,0.2571428571428571,0.2571428571428571,0.45714285714285713
127031522,15662,1132,2191,2076,2155,1723,1031,588,237,147,7983,6266,6756,0.0722768484229345,0.1398927340058741,0.13255012131273144,0.13759417698889032,0.11001149278508492,0.06582811901417443,0.037543097944068446,0.015132167028476567,0.009385774486017111,0.5097050185161538,0.4000766185672328,0.43136253352062315
127031523,18746,1083,2658,2874,2282,2012,1756,632,253,191,11883,10432,7930,0.057772324762616026,0.1417902485863651,0.15331270671076497,0.12173263629574309,0.10732956364024325,0.09367331697428785,0.0337138589565774,0.013496212525338738,0.010188840285927665,0.6338952309826096,0.5564920516376827,0.42302357836338417
127031524,20706,1466,3105,3280,2946,1828,1016,516,283,362,13678,13541,9436,0.07080073408673815,0.1499565343378731,0.15840819086255192,0.1422776006954506,0.08828358929778808,0.04906790302327828,0.024920312952767313,0.013667535979909206,0.017482855211049936,0.6605814739688979,0.6539650342895779,0.4557133198106829
127031598,27172,1980,4892,4049,3173,2684,1779,1080,377,258,8449,6054,10857,0.07286912998675106,0.1800382746945385,0.1490136905638157,0.1167746209333137,0.09877815398204033,0.06547180921536876,0.039746798174591494,0.013874576770204622,0.009495068452819078,0.31094509053437364,0.22280288532312675,0.3995657294273517
127031599,11681,835,1554,1474,1469,1204,866,572,147,318,5833,4374,3659,0.07148360585566305,0.13303655508946152,0.12618782638472734,0.12575978084068146,0.10307336700624946,0.07413748822874754,0.048968410238849416,0.012584538994949063,0.02722369660131838,0.49935793168393117,0.37445424193134147,0.3132437291327797
127031600,17585,1138,2350,2919,2410,1502,708,348,179,193,9050,6929,7938,0.06471424509525163,0.13363662212112595,0.16599374466875177,0.137048620983793,0.08541370486209839,0.04026158657947114,0.019789593403468867,0.01017912994029002,0.010975263008245664,0.5146431617856128,0.3940290019903327,0.45140744953085016
127031601,5799,447,1237,858,665,604,379,203,69,92,1951,1616,2322,0.07708225556130367,0.21331264011036385,0.1479565442317641,0.11467494395585445,0.10415588894637007,0.06535609587859977,0.0350060355233661,0.01189860320744956,0.015864804276599413,0.33643731677875494,0.27866873598896363,0.40041386445938953
128011529,17473,1023,1826,2409,2685,2082,1555,928,367,174,14013,15311,8020,0.05854747324443427,0.10450409202769988,0.13786985634979684,0.15366565558289932,0.11915526812796887,0.08899444857780575,0.053110513363475075,0.02100383448749499,0.009958221255651576,0.801980198019802,0.876266239340697,0.45899387626623933
128011530,18234,962,2356,2494,2413,2030,1554,1264,813,199,12877,13887,7917,0.05275858286717122,0.12920916968300977,0.13677744872216738,0.13233519798179225,0.11133048151804321,0.08522540309312274,0.06932104859054514,0.04458703520895031,0.010913677744872216,0.7062081825161786,0.7615992102665351,0.43418887792036853
128011531,15939,822,1497,1997,2136,1804,1770,1372,883,138,11239,10790,7032,0.051571616789008096,0.09392057218144174,0.12529016876842963,0.13401091661961226,0.1131815044858523,0.11104837191793714,0.08607817303469477,0.055398707572620616,0.008658008658008658,0.7051257920823139,0.6769558943471987,0.4411820063993977
128011602,11766,624,1985,1861,1427,1259,929,581,382,160,8695,9410,5056,0.053034166241713414,0.16870644229134796,0.15816760156382798,0.12128165901750808,0.10700322964473907,0.07895631480537141,0.049379568247492775,0.03246642869284379,0.0135985041645419,0.7389937106918238,0.7997620261771206,0.42971273159952406
128011603,12061,707,1020,1562,1611,1623,1182,747,337,137,9941,10731,5442,0.05861868833430064,0.08457010198159357,0.12950833264240114,0.13357101401210514,0.13456595638835916,0.09800182406102313,0.06193516292181411,0.02794129839980101,0.011358925462233646,0.8242268468617859,0.889727219965177,0.451206367631208
128011604,23491,1377,4213,3169,3148,3249,2295,1075,538,302,17845,19792,11175,0.058618194202034825,0.1793452811715125,0.1349027287046103,0.13400876931590822,0.1383082882806181,0.0976969903367247,0.04576220680260525,0.022902388148652676,0.012855987399429569,0.7596526329232473,0.8425354391043378,0.47571410327359415
128011605,3148,201,223,367,516,445,286,155,60,8,2663,2800,1529,0.06385006353240152,0.07083862770012707,0.11658195679796696,0.1639135959339263,0.14135959339263024,0.09085133418043202,0.04923761118170267,0.01905972045743329,0.0025412960609911056,0.8459339263024143,0.8894536213468869,0.48570520965692504
128011606,7730,462,764,964,1183,1044,677,357,194,63,6275,6748,3687,0.05976714100905563,0.09883570504527814,0.12470892626131953,0.15304010349288485,0.1350582147477361,0.08758085381630012,0.04618369987063389,0.025097024579560156,0.00815006468305304,0.8117723156532989,0.8729624838292367,0.47697283311772315
128021533,6505,374,625,855,896,786,571,440,279,91,5586,6062,2525,0.05749423520368947,0.09607993850883935,0.13143735588009223,0.1377401998462721,0.12083013066871637,0.08777863182167564,0.06764027671022291,0.04289008455034589,0.01398923904688701,0.8587240584166026,0.9318985395849346,0.388162951575711
128021534,10363,832,1119,1117,1490,1946,906,343,162,63,7804,7548,5212,0.08028563157386857,0.10798031458071987,0.10778732027405191,0.1437807584676252,0.18778346038791854,0.08742642092058284,0.03309852359355399,0.015632538840104217,0.006079320660040529,0.7530637846183538,0.7283605133648557,0.5029431631766863
128021535,21129,1580,2201,2583,3281,3089,1706,596,328,253,16732,17599,9669,0.07477874012021392,0.1041696246864499,0.12224904160159022,0.15528420654077335,0.1461971697666714,0.08074210800321832,0.028207676652941455,0.015523687822424156,0.011974064082540583,0.7918973922097591,0.8329310426428131,0.45761749254579015
128021536,21254,1096,2017,3265,3047,2536,2008,872,454,204,16647,18122,10025,0.05156676390326527,0.0948997835701515,0.15361814246730027,0.14336124964712524,0.11931871647689847,0.09447633386656629,0.0410275712807001,0.021360685047520468,0.009598193281264704,0.7832408017314388,0.8526395031523478,0.47167591982685614
128021537,27,3,7,7,0,0,0,0,0,0,21,15,15,0.1111111111111111,0.25925925925925924,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.5555555555555556,0.5555555555555556
128021538,20868,1082,3491,3222,2582,2146,1704,1138,764,253,15241,16648,9612,0.05184972206248802,0.1672896300555875,0.15439907993099483,0.12373011309181522,0.10283687943262411,0.0816561242093157,0.054533256660916234,0.03661107916427065,0.012123825953613188,0.7303526931186506,0.7977764999041594,0.4606095457159287
128021607,16993,783,1808,2750,2116,1648,1854,753,281,234,14357,15572,6544,0.04607779673983405,0.10639675160360149,0.16183134231742483,0.12452186194315307,0.0969811098687695,0.10910374860236569,0.04431236391455305,0.016536220796798683,0.013770376037191785,0.844877302418643,0.9163773318425233,0.3850997469546284
128021608,7246,430,741,1014,1014,895,695,377,99,95,6207,6704,3077,0.0593430858404637,0.10226331769252,0.1399392768423958,0.1399392768423958,0.12351642285398841,0.09591498757935413,0.05202870549268562,0.013662710460943969,0.013110681755451284,0.8566105437482749,0.9252001104057411,0.4246480817002484
128021609,3652,309,289,441,645,619,249,63,17,44,3067,3398,1699,0.08461117196056955,0.07913472070098576,0.12075575027382256,0.17661555312157723,0.1694961664841183,0.06818181818181818,0.01725082146768894,0.004654983570646221,0.012048192771084338,0.8398138006571741,0.9304490690032858,0.4652245345016429
197979799,412,9,32,34,50,74,108,42,10,13,232,279,125,0.021844660194174758,0.07766990291262135,0.0825242718446602,0.12135922330097088,0.1796116504854369,0.2621359223300971,0.10194174757281553,0.024271844660194174,0.03155339805825243,0.5631067961165048,0.6771844660194175,0.30339805825242716
199999499,12288,1358,2703,1900,1798,1722,1196,282,78,839,7028,7212,4169,0.11051432291666667,0.219970703125,0.15462239583333334,0.14632161458333334,0.14013671875,0.09733072916666667,0.02294921875,0.00634765625,0.06827799479166667,0.5719401041666666,0.5869140625,0.3392740885416667
201011001,11654,720,1491,1598,1611,1218,865,402,121,98,9674,10117,4661,0.06178136262227561,0.12793890509696243,0.13712030204221726,0.1382357988673417,0.10451347176934958,0.07422344259481722,0.03449459413077055,0.010382701218465762,0.008409129912476403,0.830101252788742,0.8681139522910588,0.39994851553114813
201011002,12046,790,1381,1383,1666,1551,1250,784,389,69,9865,10483,5479,0.06558193591233605,0.1146438651834634,0.11480989540096298,0.13830317117715424,0.12875643367092812,0.10376888593724058,0.06508384525983729,0.03229287730366927,0.00572804250373568,0.8189440478167026,0.8702473850240744,0.4548397808401129
201011003,23083,1557,3008,2816,3068,2890,2246,1289,601,308,19699,20733,8843,0.06745223757743794,0.13031235108088204,0.12199454143742149,0.13291166659446346,0.1252003639041719,0.09730104405839796,0.05584196161677425,0.02603647706104059,0.013343152969717975,0.8533986050340077,0.898193475718061,0.3830957847766755
201011004,24231,2355,3613,2882,2773,2744,2262,1268,574,441,19953,21088,8368,0.0971895505757088,0.1491065164458751,0.11893854979158928,0.11444017993479427,0.11324336593619744,0.09335149189055342,0.05232966035244109,0.023688663282571912,0.018199826668317445,0.8234493004828526,0.8702901242210391,0.3453427427675292
201011005,7153,648,606,922,935,986,684,285,79,54,5873,6433,3131,0.09059136026841884,0.08471969802879911,0.12889696630784286,0.13071438557248707,0.13784426114916817,0.09562421361666433,0.03984342234027681,0.01104431706976094,0.007549280022368237,0.8210541031734936,0.8993429330350902,0.43771843981546205
201011006,7082,516,965,867,890,775,644,311,146,121,6155,6446,2208,0.07286077379271393,0.13626094323637392,0.12242304433775769,0.12567071448743292,0.10943236373905676,0.09093476419090653,0.043914148545608586,0.020615645297938436,0.017085569048291442,0.8691047726630895,0.9101948602089805,0.31177633436882235
201011007,3932,201,308,543,658,571,337,109,26,56,3392,3643,1207,0.051119023397761955,0.07833163784333673,0.13809766022380468,0.16734486266531026,0.14521871820956256,0.08570701932858596,0.027721261444557478,0.006612410986775178,0.014242115971515769,0.8626653102746694,0.926500508646999,0.3069684638860631
201011008,14633,913,1932,1693,1682,1626,1525,1033,466,355,12331,13052,4037,0.06239322080229618,0.13203034237681952,0.11569739629604318,0.11494567074420829,0.11111870429850339,0.10421649695892846,0.07059386318594957,0.03184582792318732,0.024260233718307933,0.8426843436069159,0.8919565365953667,0.275883277523406
201021009,5870,248,543,779,963,850,670,244,86,54,4623,5222,1914,0.04224872231686542,0.09250425894378195,0.13270868824531515,0.16405451448040886,0.14480408858603067,0.1141396933560477,0.041567291311754684,0.01465076660988075,0.009199318568994889,0.7875638841567292,0.8896081771720613,0.3260647359454855
201021010,7821,331,660,874,1074,1326,1059,528,237,109,6220,6870,2426,0.042321953714358776,0.08438818565400844,0.1117504155478839,0.13732259301879554,0.16954353663214422,0.13540467970847717,0.06751054852320675,0.030303030303030304,0.013936836721646848,0.7952947193453522,0.8784042961258152,0.3101905127221583
201021011,8956,271,584,1028,1426,1735,1397,560,261,65,6685,7688,3612,0.030259044216167933,0.06520768200089326,0.11478338543992854,0.1592228673514962,0.1937248771773113,0.15598481464939706,0.06252791424743188,0.029142474318892362,0.007257704332291202,0.7464269763287181,0.8584189370254578,0.40330504689593566
201021012,5656,251,417,712,1015,867,642,221,63,57,4554,5047,1748,0.044377652050919376,0.07372701555869873,0.12588401697312587,0.17945544554455445,0.1532885431400283,0.11350777934936351,0.03907355021216408,0.011138613861386138,0.010077793493635077,0.8051626591230552,0.8923267326732673,0.30905233380480907
201031013,3302,117,202,344,439,657,583,242,74,38,2664,2947,845,0.03543307086614173,0.06117504542701393,0.10417928528164748,0.13294972743791642,0.19897032101756512,0.17655966081162933,0.07328891580860085,0.022410660205935795,0.01150817686250757,0.8067837674136886,0.8924894003634161,0.2559055118110236
201031014,4395,145,382,495,660,769,675,244,117,104,3576,3595,1083,0.03299203640500569,0.0869169510807736,0.11262798634812286,0.15017064846416384,0.17497155858930602,0.15358361774744028,0.055517633674630265,0.026621160409556314,0.02366325369738339,0.8136518771331058,0.8179749715585893,0.24641638225255974
201031015,4483,190,414,572,676,700,533,172,54,42,3713,4133,1287,0.04238233325897836,0.09234887352219495,0.1275931296007138,0.15079188043720723,0.15614543832255187,0.11889359803702877,0.03836716484496989,0.012045505242025429,0.009368726299353113,0.828240017845193,0.9219272808387241,0.28708454160160607
201031016,7921,412,654,754,954,1089,1215,824,354,125,6567,7169,1912,0.05201363464209065,0.08256533266001767,0.09519000126246686,0.12043933846736524,0.13748264108067162,0.1533897235197576,0.1040272692841813,0.04469132685267012,0.01578083575306148,0.8290619871228381,0.9050624921095821,0.24138366367882844
201031017,5268,216,361,486,804,982,873,372,108,74,4207,4755,1368,0.04100227790432802,0.06852695520121488,0.09225512528473805,0.15261958997722094,0.18640850417615792,0.16571753986332574,0.07061503416856492,0.02050113895216401,0.01404707668944571,0.7985952923310554,0.9026195899772209,0.25968109339407747
202011018,14460,1164,2097,1696,1801,1809,1364,859,503,344,11758,12194,5027,0.08049792531120332,0.14502074688796682,0.11728907330567082,0.12455048409405256,0.12510373443983402,0.09432918395573997,0.05940525587828492,0.03478561549100968,0.02378976486860304,0.8131396957123098,0.8432918395573997,0.34764868603042876
202011019,11965,871,1580,1376,1402,1475,1189,675,251,350,10112,10614,2959,0.07279565399080652,0.13205181780192227,0.11500208942749686,0.11717509402423736,0.12327622231508567,0.09937317175094024,0.05641454241537819,0.020977852068533222,0.029251984956122024,0.8451316339323025,0.887087338069369,0.24730463852904305
202011020,13507,1058,1444,1342,1702,1745,1532,1052,613,172,11432,11913,5374,0.07832975494188199,0.10690752942918487,0.09935588953875768,0.12600873621085362,0.1291922706744651,0.11342266972680833,0.07788554083068039,0.04538387502776338,0.012734137854445843,0.8463759532094469,0.8819871177907751,0.3978677722662323
202011021,9295,1143,1202,1097,1047,1048,726,418,284,112,7887,8168,4143,0.12296933835395374,0.1293168370091447,0.11802044109736418,0.11264120494889726,0.11274878967186659,0.07810650887573964,0.04497041420118343,0.03055406132329209,0.012049488972565896,0.8485207100591716,0.8787520172135557,0.4457235072619688
202011022,19687,1331,2777,2243,2236,2384,2150,1422,668,391,16517,17114,5907,0.06760806623660283,0.14105755066795347,0.1139330522679941,0.11357748768222685,0.12109513892416315,0.10920912277137197,0.07223040585157718,0.03393102047036115,0.01986082186214253,0.8389800375882562,0.8693046172601209,0.3000457154467415
202011023,5084,226,559,785,738,573,362,96,25,26,4555,4761,1641,0.04445318646734855,0.10995279307631786,0.15440597954366642,0.14516129032258066,0.11270653029110936,0.07120377655389457,0.01888276947285602,0.004917387883556255,0.0051140833988985055,0.8959480723839497,0.9364673485444532,0.32277734067663255
202011024,8630,382,798,1277,1212,1045,699,298,71,60,7635,8067,3281,0.04426419466975666,0.09246813441483198,0.14797219003476245,0.14044032444959445,0.12108922363847045,0.08099652375434531,0.03453070683661645,0.008227114716106605,0.006952491309385863,0.8847045191193511,0.9347624565469294,0.3801853997682503
202011025,11747,804,1965,1429,1415,1327,866,416,110,212,10011,10436,3748,0.06844300672512131,0.16727675151102409,0.12164808036094323,0.12045628671150081,0.11296501234357709,0.07372095002979484,0.03541329701200306,0.009364092959904657,0.01804716097727079,0.852217587469141,0.8883970375415,0.31906018557929683
202021026,7184,287,692,907,1172,1045,704,213,55,75,6165,6604,2424,0.03994988864142539,0.09632516703786191,0.12625278396436526,0.1631403118040089,0.14546213808463251,0.09799554565701558,0.02964922048997773,0.007655902004454343,0.010439866369710468,0.8581570155902004,0.9192650334075724,0.3374164810690423
202021027,10583,436,1048,1289,1527,1595,1369,838,388,136,8279,8623,3879,0.04119814797316451,0.09902674099971652,0.12179911178304828,0.14428800907115186,0.1507134082963243,0.1293584049891335,0.07918359633374279,0.03666257204951337,0.012850798450344893,0.7822923556647453,0.8147973164509118,0.36653122933005766
202021028,8474,303,505,893,1354,1702,1319,515,182,78,6793,7588,3139,0.03575643143733774,0.059594052395562896,0.10538116591928251,0.15978286523483598,0.2008496577767288,0.15565258437573756,0.060774132641019586,0.021477460467311776,0.009204625914562191,0.8016285107387302,0.8954448902525372,0.3704271890488553
202021029,4513,144,303,443,645,838,748,402,107,44,3483,3945,1138,0.031907821847994684,0.0671393751384888,0.09816086860181697,0.1429204520274762,0.18568579658763573,0.16574340793263903,0.08907600265898516,0.023709284289829383,0.009749612231331709,0.7717704409483713,0.8741413693773543,0.2521604254376246
202021030,9648,414,848,1250,1409,1369,1234,604,285,64,7534,8467,3623,0.04291044776119403,0.087893864013267,0.12956053067993367,0.14604063018242122,0.14189469320066336,0.1279021558872305,0.06260364842454395,0.029539800995024876,0.006633499170812604,0.7808872305140961,0.8775912106135987,0.3755182421227197
202021031,6899,288,471,989,1112,983,786,289,120,34,5277,6039,3045,0.041745180460936365,0.06827076387882301,0.14335410929120163,0.16118278011305986,0.14248441803159878,0.11392955500797217,0.04189012900420351,0.01739382519205682,0.004928250471082766,0.7648934628206987,0.8753442527902594,0.4413683142484418
202031032,4363,167,334,511,717,740,509,203,68,62,3763,4017,1138,0.03827641531056612,0.07655283062113225,0.11712124684849874,0.1643364657345863,0.16960806784322713,0.11666284666513867,0.04652761861104744,0.015585606234242494,0.014210405684162274,0.862479944991978,0.9206967682787073,0.26082970433188174
202031033,7057,218,483,684,989,1282,1064,581,247,107,5618,6075,1605,0.030891313589343914,0.06844268102593169,0.09692503896840017,0.14014453733881252,0.1816635964290775,0.1507722828397336,0.0823296018138019,0.035000708516366726,0.015162250247980728,0.796088989655661,0.8608473855746068,0.22743375371971092
203011034,6420,319,742,1010,846,643,460,201,100,40,5444,5837,2159,0.04968847352024922,0.11557632398753893,0.1573208722741433,0.13177570093457944,0.10015576323987539,0.07165109034267912,0.03130841121495327,0.01557632398753894,0.006230529595015576,0.84797507788162,0.909190031152648,0.33629283489096573
203011035,6855,262,659,959,1105,993,669,213,42,69,5675,6321,2130,0.03822027716994894,0.09613420860685631,0.13989788475565282,0.1611962071480671,0.1448577680525164,0.0975929978118162,0.031072210065645513,0.00612691466083151,0.010065645514223195,0.8278628738147338,0.9221006564551423,0.31072210065645517
203011036,5745,284,469,721,882,921,632,273,116,42,4777,5232,2030,0.049434290687554394,0.08163620539599652,0.12550043516100956,0.1535248041775457,0.16031331592689296,0.11000870322019148,0.04751958224543081,0.02019147084421236,0.007310704960835509,0.8315056570931244,0.9107049608355091,0.3533507397737163
203021037,14021,1028,2181,1714,1632,1518,1335,892,622,108,11049,11992,5908,0.07331859353826403,0.15555238570715355,0.12224520362313672,0.1163968333214464,0.10826617217031595,0.09521432137508024,0.0636188574281435,0.04436202838599244,0.007702731616860424,0.7880322373582483,0.8552884958276871,0.4213679480778832
